#name	chromosome	start	length	color	full_name	citations_from_2021_02_10_to_2021_07_15	significance
NUCB2	7	116103604	36219	#73af42	nucleobindin 2	0	
XYLT1	7	116980214	286639	#73af42	xylosyltransferase 1	0	
RPS15A	7	117703599	11771	#73af42	ribosomal protein S15A	0	
ARL6IP1	7	117718113	10735	#73af42	ADP-ribosylation factor-like 6 interacting protein 1	0	
SMG1	7	117730535	112325	#73af42	SMG1 nonsense mediated mRNA decay associated PI3K related kinase	0	
4930583K01RIK	7	117843130	1644	#73af42	RIKEN cDNA 4930583K01 gene	0	
GM35083	7	117922325	3820	#73af42	predicted gene, 35083	0	
SYT17	7	117979936	67509	#73af42	synaptotagmin XVII	0	
ITPRIPL2	7	118084335	6863	#73af42	inositol 1,4,5-triphosphate receptor interacting protein-like 2	0	
TMC7	7	118135067	48842	#73af42	transmembrane channel-like gene family 7	0	
B230311B06RIK	7	118191715	4338	#73af42	RIKEN cDNA B230311B06 gene	0	
TMC5	7	118232959	41349	#73af42	transmembrane channel-like gene family 5	0	
GDE1	7	118287781	17180	#73af42	glycerophosphodiester phosphodiesterase 1	0	
CCP110	7	118311766	24480	#73af42	centriolar coiled coil protein 110	0	
VPS35L	7	118339494	101220	#73af42	VPS35 endosomal protein sorting factor like	0	
KNOP1	7	118441441	13780	#73af42	lysine rich nucleolar protein 1	0	
IQCK	7	118454975	116368	#73af42	IQ motif containing K	0	
GPRC5B	7	118571263	23171	#73af42	G protein-coupled receptor, family C, group 5, member B	0	
GPR139	7	118739971	43790	#73af42	G protein-coupled receptor 139	0	
UMOD	7	119061931	16554	#73af42	uromodulin	0	
PDILT	7	119085810	36895	#73af42	protein disulfide isomerase-like, testis expressed	0	
ACSM5	7	119125488	17095	#73af42	acyl-CoA synthetase medium-chain family member 5	0	
ACSM2	7	119160931	38986	#73af42	acyl-CoA synthetase medium-chain family member 2	0	
GM39079	7	119209381	10173	#73af42	predicted gene, 39079	0	
ACSM1	7	119217035	44703	#73af42	acyl-CoA synthetase medium-chain family member 1	0	
ACSM4	7	119289249	24540	#73af42	acyl-CoA synthetase medium-chain family member 4	0	
THUMPD1	7	119314316	8526	#73af42	THUMP domain containing 1	0	
ACSM3	7	119360146	23973	#73af42	acyl-CoA synthetase medium-chain family member 3	0	
ERI2	7	119383049	10232	#73af42	exoribonuclease 2	0	
REXO5	7	119393410	54754	#73af42	RNA exonuclease 5	0	
DCUN1D3	7	119452386	42582	#73af42	DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)	0	
LYRM1	7	119499334	16645	#73af42	LYR motif containing 1	0	
DNAH3	7	119520556	173964	#73af42	dynein, axonemal, heavy chain 3	0	
TMEM159	7	119701649	18560	#73af42	transmembrane protein 159	0	
ZP2	7	119731581	12933	#73af42	zona pellucida glycoprotein 2	0	
4930505K13RIK	7	119755338	9886	#73af42	RIKEN cDNA 4930505K13 gene	0	
ANKS4B	7	119773081	9858	#73af42	ankyrin repeat and sterile alpha motif domain containing 4B	0	
ABCA14	7	119803187	121388	#73af42	ATP-binding cassette, sub-family A (ABC1), member 14	0	
ABCA15	7	119927907	79003	#73af42	ATP-binding cassette, sub-family A (ABC1), member 15	0	
ABCA16	7	120020924	123108	#73af42	ATP-binding cassette, sub-family A (ABC1), member 16	0	
E130201H02RIK	7	120196848	850	#73af42	Y box protein 1 pseudogene	0	
PDZD9	7	120258519	11047	#73af42	PDZ domain containing 9	0	
MOSMO	7	120276843	57234	#73af42	modulator of smoothened	0	
VWA3A	7	120338780	65983	#73af42	von Willebrand factor A domain containing 3A	0	
GM5737	7	120408853	22194	#73af42	predicted gene 5737	0	
EEF2K	7	120450412	56030	#73af42	eukaryotic elongation factor-2 kinase	0	
POLR3E	7	120517001	29657	#73af42	polymerase (RNA) III (DNA directed) polypeptide E	0	
CDR2	7	120556263	25272	#73af42	cerebellar degeneration-related 2	0	
MFSD13B	7	120581732	32278	#73af42	major facilitator superfamily domain containing 13B	0	
IGSF6	7	120663290	10463	#73af42	immunoglobulin superfamily, member 6	0	
OTOA	7	120682647	79665	#73af42	otoancorin	0	
HS3ST2	7	120991519	109472	#73af42	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	0	
4933432K03RIK	7	121186609	2450	#73af42	RIKEN cDNA 4933432K03 gene	0	
1700025J12RIK	7	121189126	1688	#73af42	RIKEN cDNA 1700025J12 gene	0	
USP31	7	121241244	65421	#73af42	ubiquitin specific peptidase 31	0	
SCNN1G	7	121333702	34003	#73af42	sodium channel, nonvoltage-gated 1 gamma	0	
SCNN1B	7	121464261	53690	#73af42	sodium channel, nonvoltage-gated 1 beta	0	
COG7	7	121522062	58854	#73af42	component of oligomeric golgi complex 7	0	
GGA2	7	121585945	34476	#73af42	golgi associated, gamma adaptin ear containing, ARF binding protein 2	0	
EARS2	7	121633385	32924	#73af42	glutamyl-tRNA synthetase 2, mitochondrial	0	
UBFD1	7	121666421	15001	#73af42	ubiquitin family domain containing 1	0	
NDUFAB1	7	121690053	11018	#73af42	NADH:ubiquinone oxidoreductase subunit AB1	0	
PALB2	7	121710795	21374	#73af42	partner and localizer of BRCA2	0	
DCTN5	7	121732264	16003	#73af42	dynactin 5	0	
PLK1	7	121758658	10449	#73af42	polo like kinase 1	0	
ERN2	7	121769116	16338	#73af42	endoplasmic reticulum (ER) to nucleus signalling 2	0	
CHP2	7	121818719	3043	#73af42	calcineurin-like EF hand protein 2	0	
PRKCB	7	121888348	345276	#73af42	protein kinase C, beta	0	
CACNG3	7	122270967	97649	#73af42	calcium channel, voltage-dependent, gamma subunit 3	0	
4930413G21RIK	7	122568281	1401	#73af42	RIKEN cDNA 4930413G21 gene	0	
RBBP6	7	122569787	32008	#73af42	retinoblastoma binding protein 6, ubiquitin ligase	0	
TNRC6A	7	122723108	71411	#73af42	trinucleotide repeat containing 6a	0	
SLC5A11	7	122814089	58385	#73af42	solute carrier family 5 (sodium/glucose cotransporter), member 11	0	
ARHGAP17	7	122878372	90766	#73af42	Rho GTPase activating protein 17	0	
LCMT1	7	123007040	22541	#73af42	leucine carboxyl methyltransferase 1	0	
AQP8	7	123061517	5709	#73af42	aquaporin 8	0	
ZKSCAN2	7	123076970	22879	#73af42	zinc finger with KRAB and SCAN domains 2	0	
3100003L05RIK	7	124224893	83265	#73af42	RIKEN cDNA 3100003L05 gene	0	
4933440M02RIK	7	124930954	18004	#73af42	RIKEN cDNA 4933440M02 gene	0	
4930571K23RIK	7	124968033	2152	#73af42	RIKEN cDNA 4930571K23 gene	0	
KDM8	7	125043792	17648	#73af42	lysine (K)-specific demethylase 8	0	
NSMCE1	7	125066816	23799	#73af42	NSE1 homolog, SMC5-SMC6 complex component	0	
IL4RA	7	125151443	27203	#73af42	interleukin 4 receptor, alpha	0	
IL21R	7	125202601	30141	#73af42	interleukin 21 receptor	0	
GTF3C1	7	125240126	66734	#73af42	general transcription factor III C 1	0	
D430042O09RIK		125307042	166925	#73af42		0	
GSG1L	7	125477591	203992	#73af42	GSG1-like	0	
XPO6	7	125700891	98782	#73af42	exportin 6	0	
1700123J17RIK	7	125823419	23991	#73af42	RIKEN cDNA 1700123J17 gene	0	
SBK1	7	125871668	22520	#73af42	SH3-binding kinase 1	0	
MIR7058	7	125967143	74	#73af42	microRNA 7058	0	
SPNS1	7	125969232	7874	#73af42	spinster homolog 1	0	
NFATC2IP	7	125982026	13883	#73af42	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2 interacting protein	0	
RABEP2	7	126027939	17140	#73af42	rabaptin, RAB GTPase binding effector protein 2	0	
ATP2A1	7	126045032	17213	#73af42	ATPase, Ca++ transporting, cardiac muscle, fast twitch 1	0	
SH2B1	7	126066165	8137	#73af42	SH2B adaptor protein 1	0	
TUFM	7	126086527	3376	#73af42	Tu translation elongation factor, mitochondrial	0	
ATXN2L	7	126090880	11729	#73af42	ataxin 2-like	0	
EIF3C	7	126146083	19455	#73af42	eukaryotic translation initiation factor 3, subunit C	0	
CLN3	7	126170379	14610	#73af42	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	0	
MIR7059	7	126178646	58	#73af42	microRNA 7059	0	
APOBR	7	126184180	4084	#73af42	apolipoprotein B receptor	0	
IL27	7	126188181	6013	#73af42	interleukin 27	0	
NUPR1	7	126222418	2224	#73af42	nuclear protein transcription regulator 1	0	
SGF29	7	126248481	23470	#73af42	SAGA complex associated factor 29	0	
SULT1A1	7	126272037	3553	#73af42	sulfotransferase family 1A, phenol-preferring, member 1	0	
SLX1B	7	126288099	6856	#73af42	SLX1 structure-specific endonuclease subunit homolog B (S. cerevisiae)	0	
BOLA2	7	126295172	693	#73af42	bolA-like 2 (E. coli)	0	
CORO1A	7	126298946	5042	#73af42	coronin, actin binding protein 1A	0	
GDPD3	7	126365586	9231	#73af42	glycerophosphodiester phosphodiesterase domain containing 3	0	
YPEL3	7	126376135	3547	#73af42	yippee like 3	0	
TBX6	7	126380655	4065	#73af42	T-box 6	0	
PPP4C	7	126385038	6681	#73af42	protein phosphatase 4, catalytic subunit	0	
ALDOA	7	126394406	5213	#73af42	aldolase A, fructose-bisphosphate	0	
TLCD3B	7	126423825	5566	#73af42	TLC domain containing 3B	0	
4930451I11RIK	7	126429646	1022	#73af42	RIKEN cDNA 4930451I11 gene	0	
DOC2A	7	126446889	4988	#73af42	double C2, alpha	0	
INO80E	7	126451605	9939	#73af42	INO80 complex subunit E	0	
HIRIP3	7	126461144	3150	#73af42	HIRA interacting protein 3	0	
TAOK2	7	126468675	15464	#73af42	TAO kinase 2	0	
TMEM219	7	126485392	36686	#73af42	transmembrane protein 219	0	
KCTD13	7	126528051	16730	#73af42	potassium channel tetramerisation domain containing 13	0	
ASPHD1	7	126545159	3595	#73af42	aspartate beta-hydroxylase domain containing 1	0	
SEZ6L2	7	126549707	20071	#73af42	seizure related 6 homolog like 2	0	
CDIPTOS	7	126571792	3226	#73af42	CDIP transferase, opposite strand	0	
CDIPT	7	126575630	4041	#73af42	CDP-diacylglycerol--inositol 3-phosphatidyltransferase (phosphatidylinositol synthase)	0	
MVP	7	126586032	27734	#73af42	major vault protein	0	
PAGR1A	7	126614223	2301	#73af42	PAXIP1 associated glutamate rich protein 1A	0	
PRRT2	7	126616714	3669	#73af42	proline-rich transmembrane protein 2	0	
MAZ	7	126621309	4868	#73af42	MYC-associated zinc finger protein (purine-binding transcription factor)	0	
KIF22	7	126626903	14689	#73af42	kinesin family member 22	0	
ZG16	7	126649328	2519	#73af42	zymogen granule protein 16	0	
AI467606	7	126690608	2613	#73af42	expressed sequence AI467606	0	
SPN	7	126732866	4129	#73af42	sialophorin	0	
CD2BP2	7	126790832	4417	#73af42	CD2 cytoplasmic tail binding protein 2	0	
TBC1D10B	7	126796631	11009	#73af42	TBC1 domain family, member 10b	0	
MYLPF	7	126810780	2679	#73af42	myosin light chain, phosphorylatable, fast skeletal muscle	0	
SEPTIN1	7	126813614	4003	#73af42	septin 1	0	
GM4532	7	126831590	712	#73af42	predicted gene 4532	0	
ZFP553	7	126832233	5136	#73af42	zinc finger protein 553	0	
ZFP771	7	126844273	9770	#73af42	zinc finger protein 771	0	
DCTPP1	7	126856131	3708	#73af42	dCTP pyrophosphatase 1	0	
SEPHS2	7	126871051	2180	#73af42	selenophosphate synthetase 2	0	
ITGAL	7	126895432	38877	#73af42	integrin alpha L	0	
ZFP768	7	126941967	2519	#73af42	zinc finger protein 768	0	
ZFP747	7	126971709	3513	#73af42	zinc finger protein 747	0	
9130019O22RIK	7	126981432	4906	#73af42	RIKEN cDNA 9130019O22 gene	0	
E430018J23RIK	7	126990008	2785	#73af42	RIKEN cDNA E430018J23 gene	0	
ZFP764	7	127002840	3154	#73af42	zinc finger protein 764	0	
ZFP688	7	127018138	3068	#73af42	zinc finger protein 688	0	
ZFP689	7	127041308	7022	#73af42	zinc finger protein 689	0	
PRR14	7	127070786	5144	#73af42	proline rich 14	0	
FBRS	7	127078130	12542	#73af42	fibrosin	0	
MIR7060	7	127088423	136	#73af42	microRNA 7060	0	
1700008J07RIK	7	127109610	2431	#73af42	RIKEN cDNA 1700008J07 gene	0	
SRCAP	7	127111155	49236	#73af42	Snf2-related CREBBP activator protein	0	
SNORA30	7	127127069	106	#73af42	small nucleolar RNA, H/ACA box 30	0	
TMEM265	7	127160395	4047	#73af42	transmembrane protein 265	0	
PHKG2	7	127172520	9959	#73af42	phosphorylase kinase, gamma 2 (testis)	0	
CCDC189	7	127182533	4797	#73af42	coiled-coil domain containing 189	0	
RNF40	7	127188097	14680	#73af42	ring finger protein 40	0	
1700120K04RIK	7	127203075	542	#73af42	RIKEN cDNA 1700120K04 gene	0	
ZFP629	7	127206200	8244	#73af42	zinc finger protein 629	0	
BCL7C	7	127304150	3788	#73af42	B cell CLL/lymphoma 7C	0	
MIR762	7	127307659	75	#73af42	microRNA 762	0	
CTF1	7	127312109	5250	#73af42	cardiotrophin 1	0	
CTF2	7	127318132	6656	#73af42	cardiotrophin 2	0	
FBXL19	7	127345947	22153	#73af42	F-box and leucine-rich repeat protein 19	0	
ORAI3	7	127368987	5335	#73af42	ORAI calcium release-activated calcium modulator 3	0	
SETD1A	7	127376561	22730	#73af42	SET domain containing 1A	0	
HSD3B7	7	127399781	3193	#73af42	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	0	
STX1B	7	127406016	17687	#73af42	syntaxin 1B	0	
STX4A	7	127440980	7157	#73af42	syntaxin 4A (placental)	0	
ZFP668	7	127460197	15811	#73af42	zinc finger protein 668	0	
ZFP646	7	127476873	8295	#73af42	zinc finger protein 646	0	
PRSS53	7	127484616	5526	#73af42	protease, serine 53	0	
VKORC1	7	127492235	2554	#73af42	vitamin K epoxide reductase complex, subunit 1	0	
KAT8	7	127512186	12824	#73af42	K(lysine) acetyltransferase 8	0	
PRSS8	7	127524889	4396	#73af42	protease, serine 8 (prostasin)	0	
PRSS36	7	127531810	14087	#73af42	protease, serine 36	0	
PYCARD	7	127590545	2494	#73af42	PYD and CARD domain containing	0	
ITGAX	7	127728722	21107	#73af42	integrin alpha X	0	
ITGAD	7	127773118	31557	#73af42	integrin, alpha D	0	
4931431B13RIK	7	127791222	11278	#73af42	RIKEN cDNA 4931431B13 gene	0	
COX6A2	7	127804607	931	#73af42	cytochrome c oxidase subunit 6A2	0	
9130023H24RIK	7	127833623	3580	#73af42	RIKEN cDNA 9130023H24 gene	0	
ARMC5	7	127836529	7743	#73af42	armadillo repeat containing 5	0	
TGFB1I1	7	127845984	8887	#73af42	transforming growth factor beta 1 induced transcript 1	0	
SLC5A2	7	127864855	6747	#73af42	solute carrier family 5 (sodium/glucose cotransporter), member 2	0	
RUSF1	7	127870551	26752	#73af42	RUS family member 1	0	
MIR3103	7	127887541	66	#73af42	microRNA 3103	0	
AHSP	7	127902016	910	#73af42	alpha hemoglobin stabilizing protein	0	
RGS10	7	127975349	44547	#73af42	regulator of G-protein signalling 10	0	
TIAL1	7	128041501	21896	#73af42	Tia1 cytotoxic granule-associated RNA binding protein-like 1	0	
INPP5F	7	128290594	7566	#73af42	inositol polyphosphate-5-phosphatase F	0	
MCMBP	7	128298181	43972	#73af42	minichromosome maintenance complex binding protein	0	
SEC23IP	7	128346594	39965	#73af42	Sec23 interacting protein	0	
PLPP4	7	128858818	134213	#73af42	phospholipid phosphatase 4	0	
GM33027	7	129001720	3137	#73af42	predicted gene, 33027	0	
WDR11	7	129193587	43875	#73af42	WD repeat domain 11	0	
GM4265	7	129563889	16504	#73af42	predicted gene 4265	0	
FGFR2	7	129764181	104357	#73af42	fibroblast growth factor receptor 2	0	
ATE1	7	129993224	128875	#73af42	arginyltransferase 1	0	
NSMCE4A	7	130134256	14855	#73af42	NSE4 homolog A, SMC5-SMC6 complex component	0	
TACC2	7	130294348	72267	#73af42	transforming, acidic coiled-coil containing protein 2	0	
GM34283	7	130313588	8945	#73af42	predicted gene, 34283	0	
BTBD16	7	130375869	51762	#73af42	BTB (POZ) domain containing 16	0	
PLEKHA1	7	130467617	47421	#73af42	pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 1	0	
MIR7061	7	130509998	67	#73af42	microRNA 7061	0	
HTRA1	7	130537933	49455	#73af42	HtrA serine peptidase 1	0	
DMBT1	7	130633799	89558	#73af42	deleted in malignant brain tumors 1	0	
4933402N03RIK	7	130740076	7936	#73af42	RIKEN cDNA 4933402N03 gene	0	
1700029B22RIK	7	130748168	4139	#73af42	RIKEN cDNA 1700029B22 gene	0	
CDCP3	7	130776131	132050	#73af42	CUB domain containing protein 3	0	
CUZD1	7	130910283	13738	#73af42	CUB and zona pellucida-like domains 1	0	
FAM24B	7	130927660	3568	#73af42	family with sequence similarity 24 member B	0	
FAM24A	7	130936351	2094	#73af42	family with sequence similarity 24, member A	0	
2310057M21RIK	7	130943340	21115	#73af42	RIKEN cDNA 2310057M21 gene	0	
PSTK	7	130972875	21622	#73af42	phosphoseryl-tRNA kinase	0	
IKZF5	7	130990378	21829	#73af42	IKAROS family zinc finger 5	0	
ACADSB	7	131012330	35610	#73af42	acyl-Coenzyme A dehydrogenase, short/branched chain	0	
HMX2	7	131156022	3721	#73af42	H6 homeobox 2	0	
BUB3	7	131162223	11398	#73af42	BUB3 mitotic checkpoint protein	0	
GPR26	7	131568189	19173	#73af42	G protein-coupled receptor 26	0	
CPXM2	7	131644539	111931	#73af42	carboxypeptidase X 2 (M14 family)	0	
CHST15	7	131837509	81448	#73af42	carbohydrate sulfotransferase 15	0	
GM10584	7	131917393	2627	#73af42	predicted gene 10584	0	
LHPP	7	132212372	95776	#73af42	phospholysine phosphohistidine inorganic pyrophosphate phosphatase	0	
FAM53B	7	132313813	101764	#73af42	family with sequence similarity 53, member B	0	
EEF1AKMT2	7	132429190	25186	#73af42	EEF1A lysine methyltransferase 2	0	
ABRAXAS2	7	132460954	25889	#73af42	BRISC complex subunit	0	
ZRANB1	7	132547371	40756	#73af42	zinc finger, RAN-binding domain containing 1	0	
CTBP2	7	132588740	136472	#73af42	C-terminal binding protein 2	0	
4930483O08RIK	7	132729980	14206	#73af42	RIKEN cDNA 4930483O08 gene	0	
TEX36	7	133188753	15091	#73af42	testis expressed 36	0	
GM35625	7	133203994	5073	#73af42	predicted gene, 35625	0	
EDRF1	7	133239404	35342	#73af42	erythroid differentiation regulatory factor 1	0	
MMP21	7	133275999	5791	#73af42	matrix metallopeptidase 21	0	
UROS	7	133293863	17161	#73af42	uroporphyrinogen III synthase	0	
BCCIP	7	133311062	11812	#73af42	BRCA2 and CDKN1A interacting protein	0	
DHX32	7	133322664	61850	#73af42	DEAH (Asp-Glu-Ala-His) box polypeptide 32	0	
FANK1	7	133378620	104641	#73af42	fibronectin type 3 and ankyrin repeat domains 1	0	
ADAM12	7	133484929	341897	#73af42	a disintegrin and metallopeptidase domain 12 (meltrin alpha)	0	
D7ERTD443E	7	133867991	110569	#73af42	DNA segment, Chr 7, ERATO Doi 443, expressed	0	
DOCK1	7	134272416	502960	#73af42	dedicator of cytokinesis 1	0	
INSYN2A	7	134483637	56522	#73af42	inhibitory synaptic factor 2A	0	
1700120G07RIK	7	134793494	4237	#73af42	RIKEN cDNA 1700120G07 gene	0	
NPS	7	134870348	4323	#73af42	neuropeptide S	0	
FOXI2	7	135012096	3255	#73af42	forkhead box I2	0	
GM36356	7	135087650	6384	#73af42	predicted gene, 36356	0	
CLRN3	7	135113185	17198	#73af42	clarin 3	0	
PTPRE	7	135253628	34395	#73af42	protein tyrosine phosphatase, receptor type, E	0	
MIR1962	7	135167891	120	#73af42	microRNA 1962	0	
5830432E09RIK	7	135250186	3857	#73af42	RIKEN cDNA 5830432E09 gene	0	
6330420H09RIK	7	135455848	1857	#73af42	RIKEN cDNA 6330420H09 gene	0	
GM51502	7	135649799	67908	#73af42	predicted gene, 51502	0	
C030029H02RIK	7	135870053	50187	#73af42	RIKEN cDNA C030029H02 gene	0	
C230079O03RIK	7	135933945	17199	#73af42	RIKEN cDNA C230079O03 gene	0	
GM36849	7	135955093	3361	#73af42	predicted gene, 36849	0	
GM6249	7	136269684	42649	#73af42	predicted gene 6249	0	
MGMT	7	136514827	215090	#73af42	O-6-methylguanine-DNA methyltransferase	0	
EBF3	7	136795400	120774	#73af42	early B cell factor 3	0	
GM10578	7	136836412	7926	#73af42	predicted gene 10578	0	
9430038I01RIK	7	136977298	35187	#73af42	RIKEN cDNA 9430038I01 gene	0	
GLRX3	7	137039302	32057	#73af42	glutaredoxin 3	0	
TCERG1L	7	137810701	188758	#73af42	transcription elongation regulator 1-like	0	
4930543N07RIK	7	138155971	12752	#73af42	RIKEN cDNA 4930543N07 gene	0	
MAPK1IP1	7	138437547	10449	#73af42	mitogen-activated protein kinase 1 interacting protein 1	0	
PPP2R2D	7	138448115	36670	#73af42	protein phosphatase 2, regulatory subunit B, delta	0	
JAKMIP3	7	138542459	121433	#73af42	janus kinase and microtubule interacting protein 3	0	
DPYSL4	7	138665917	15790	#73af42	dihydropyrimidinase-like 4	0	
STK32C	7	138683554	109669	#73af42	serine/threonine kinase 32C	0	
LRRC27	7	138793191	15737	#73af42	leucine rich repeat containing 27	0	
PWWP2B	7	138828398	18771	#73af42	PWWP domain containing 2B	0	
INPP5A	7	138980410	179158	#73af42	inositol polyphosphate-5-phosphatase A	0	
NKX6-2	7	139161136	1577	#73af42	NK6 homeobox 2	0	
CFAP46	7	139180831	82900	#73af42	cilia and flagella associated protein 46	0	
MIR6401	7	139358934	108	#73af42	microRNA 6401	0	
ADGRA1	7	139414090	43914	#73af42	adhesion G protein-coupled receptor A1	0	
KNDC1	7	139474612	46841	#73af42	kinase non-catalytic C-lobe domain (KIND) containing 1	0	
