## cite_days=180
# gene	cites	cite_delta	cite_rank	cite_rank_delta
CTC1	0	-6	7599	-4457
MYCT1	0	-4	7599	167
TMEM254	0	-4	7599	167
FUZ	0	-6	7599	-4457
FBXO11	0	-6	7599	-4457
FHOD3	0	-6	7599	-4457
ACSF2	0	-4	7599	167
ORAI2	0	-6	7599	-4457
SLC35F5	0	-4	7599	167
MED28	0	-5	7599	-1799
CXXC4	0	-6	7599	-4457
SP6	0	-7	7599	-5677
TRAF3IP3	0	-5	7599	-1799
DCAF11	0	-5	7599	-1799
WDR61	0	-6	7599	-4457
ACAD10	0	-6	7599	-4457
NDFIP1	0	-4	7599	167
SPX	0	-5	7599	-1799
CPTP	0	-6	7599	-4457
TMEM177	0	-4	7599	167
INTS5	0	-7	7599	-5677
CMIP	0	-7	7599	-5677
ASXL3	0	-7	7599	-5677
DUSP16	0	-6	7599	-4457
KDM7A	0	-6	7599	-4457
SLC2A10	0	-7	7599	-5677
OR51E2	0	-7	7599	-5677
PTDSS2	0	-4	7599	167
SYNC	0	-6	7599	-4457
SGPP1	0	-5	7599	-1799
GDPD5	0	-5	7599	-1799
VOPP1	0	-6	7599	-4457
TRIM11	0	-5	7599	-1799
LMAN2L	0	-5	7599	-1799
TRIM8	0	-8	7599	-6328
TMEM163	0	-5	7599	-1799
TSPAN14	0	-4	7599	167
UNC93B1	0	-8	7599	-6328
SHCBP1L	0	-5	7599	-1799
CCNL2	0	-7	7599	-5677
ISCA1	0	-4	7599	167
DOCK8	0	-7	7599	-5677
RNF170	0	-6	7599	-4457
ADAMTS10	0	-5	7599	-1799
SPACA1	0	-6	7599	-4457
KIF18A	0	-6	7599	-4457
TCF7L1	0	-6	7599	-4457
SH3BGRL3	0	-6	7599	-4457
SLC25A31	0	-5	7599	-1799
PMFBP1	0	-4	7599	167
ARHGAP24	0	-5	7599	-1799
SCRT1	0	-4	7599	167
PLVAP	0	-5	7599	-1799
RILP	0	-5	7599	-1799
MFRP	0	-6	7599	-4457
TMUB1	0	-5	7599	-1799
SOX7	0	-8	7599	-6328
SESN2	0	-9	7599	-6677
SH3BGRL2	0	-6	7599	-4457
FERMT3	0	-7	7599	-5677
ATG10	0	-5	7599	-1799
RBM4B	0	-5	7599	-1799
KLF16	0	-6	7599	-4457
TMTC1	0	-4	7599	167
SLC25A2	0	-4	7599	167
PRSS27	0	-6	7599	-4457
KCTD10	0	-5	7599	-1799
STARD3NL	0	-4	7599	167
SPRTN	0	-8	7599	-6328
IMMP2L	0	-6	7599	-4457
SLC4A11	0	-5	7599	-1799
FAM172A	0	-7	7599	-5677
TMPRSS13	0	-6	7599	-4457
HDHD2	0	-6	7599	-4457
SLC10A7	0	-4	7599	167
HORMAD1	0	-5	7599	-1799
USP44	0	-5	7599	-1799
ZIC4	0	-6	7599	-4457
QRFPR	0	-6	7599	-4457
CEP78	0	-5	7599	-1799
EVA1A	0	-5	7599	-1799
RNASEH2C	0	-3	7599	1397
NLRC5	0	-5	7599	-1799
LOXL4	0	-5	7599	-1799
SLA2	0	-6	7599	-4457
TMEM164	0	-4	7599	167
SETD3	0	-5	7599	-1799
SPATC1L	0	-5	7599	-1799
LRRC8C	0	-4	7599	167
TRAF7	0	-6	7599	-4457
MAF1	0	-5	7599	-1799
ZDHHC18	0	-4	7599	167
SGIP1	0	-4	7599	167
CAMKK1	0	-4	7599	167
POLR3GL	0	-5	7599	-1799
YIPF4	0	-4	7599	167
RNF135	0	-5	7599	-1799
EIF1AD	0	-5	7599	-1799
TMEM175	0	-5	7599	-1799
DDI2	0	-4	7599	167
C7orf50	0	-4	7599	167
MON1A	0	-6	7599	-4457
THOC3	0	-6	7599	-4457
AKT1S1	0	-8	7599	-6328
ECRG4	0	-6	7599	-4457
C15orf48	0	-5	7599	-1799
MEGF10	0	-6	7599	-4457
FAM120B	0	-6	7599	-4457
GHDC	0	-5	7599	-1799
MCM8	0	-7	7599	-5677
ZC3H8	0	-4	7599	167
SRRM4	0	-7	7599	-5677
KBTBD8	0	-5	7599	-1799
SANBR	0	-5	7599	-1799
GNPTG	0	-5	7599	-1799
NTNG2	0	-6	7599	-4457
KISS1R	0	-5	7599	-1799
IL1F10	0	-10	7599	-6862
SPINK7	0	-5	7599	-1799
HES7	0	-5	7599	-1799
CARD6	0	-6	7599	-4457
SPATA22	0	-4	7599	167
MYO18B	0	-5	7599	-1799
COX4I2	0	-7	7599	-5677
GPT2	0	-8	7599	-6328
BEX2	0	-5	7599	-1799
DLGAP1-AS2	0	-6	7599	-4457
KMT5C	0	-5	7599	-1799
LINC00467	0	-5	7599	-1799
FOXD2-AS1	0	-7	7599	-5677
PYROXD2	0	-4	7599	167
PLPP7	0	-6	7599	-4457
TXNDC17	0	-5	7599	-1799
ADTRP	0	-5	7599	-1799
ATP5MK	0	-4	7599	167
HPDL	0	-4	7599	167
PHF5A	0	-7	7599	-5677
ZNF503	0	-4	7599	167
KLHL22	0	-6	7599	-4457
PLXDC2	0	-5	7599	-1799
RNFT2	0	-6	7599	-4457
ZNF382	0	-6	7599	-4457
ATOH8	0	-6	7599	-4457
LRP11	0	-4	7599	167
SLC49A4	0	-6	7599	-4457
FIBCD1	0	-5	7599	-1799
MEDAG	0	-5	7599	-1799
WDR73	0	-6	7599	-4457
MAEL	0	-5	7599	-1799
TIGD5	0	-4	7599	167
PRPF38A	0	-6	7599	-4457
TNS4	0	-4	7599	167
UBASH3B	0	-6	7599	-4457
AJUBA	0	-5	7599	-1799
ATG4D	0	-5	7599	-1799
SNHG7	0	-6	7599	-4457
MFSD5	0	-4	7599	167
MIR22HG	0	-6	7599	-4457
FAM83A	0	-5	7599	-1799
ARHGAP19	0	-6	7599	-4457
UBL7	0	-4	7599	167
ARRDC1-AS1	0	-4	7599	167
H2BC12	0	-4	7599	167
COL27A1	0	-5	7599	-1799
ABCC11	0	-6	7599	-4457
SHANK3	0	-8	7599	-6328
DGCR6L	0	-4	7599	167
TRIM5	0	-8	7599	-6328
RPPH1	0	-6	7599	-4457
SCRT2	0	-4	7599	167
TRIM4	0	-4	7599	167
HPS4	0	-6	7599	-4457
LMLN	0	-6	7599	-4457
ABCC10	0	-4	7599	167
ATG16L2	0	-3	7599	1397
PLCZ1	0	-4	7599	167
UBE3B	0	-5	7599	-1799
BMERB1	0	-4	7599	167
UBE3D	0	-5	7599	-1799
LACRT	0	-6	7599	-4457
HS6ST2	0	-5	7599	-1799
SYS1	0	-5	7599	-1799
OTULIN	0	-5	7599	-1799
KLHL13	0	-6	7599	-4457
ZNF160	0	-5	7599	-1799
DCAF15	0	-4	7599	167
TICRR	0	-5	7599	-1799
TMEM41A	0	-5	7599	-1799
MCFD2	0	-4	7599	167
CCDC32	0	-7	7599	-5677
BMF	0	-8	7599	-6328
GADD45GIP1	0	-3	7599	1397
SCRN2	0	-4	7599	167
YIF1B	0	-5	7599	-1799
MLIP	0	-5	7599	-1799
DUOXA1	0	-6	7599	-4457
ERVH48-1	0	-4	7599	167
STARD13	0	-8	7599	-6328
SPOCD1	0	-5	7599	-1799
JPT2	0	-8	7599	-6328
TRIM41	0	-5	7599	-1799
CREB3L1	0	-6	7599	-4457
TRIM47	0	-7	7599	-5677
DERL3	0	-4	7599	167
UAP1L1	0	-3	7599	1397
MTRFR	0	-7	7599	-5677
NLRP12	0	-6	7599	-4457
MYADM	0	-6	7599	-4457
ZNF804A	0	-7	7599	-5677
ALKBH8	0	-4	7599	167
TIMD4	0	-6	7599	-4457
CTBP1-DT	0	-6	7599	-4457
LINC01278	0	-6	7599	-4457
MEX3A	0	-5	7599	-1799
STRADA	0	-6	7599	-4457
METTL18	0	-5	7599	-1799
FANK1	0	-7	7599	-5677
IMP4	0	-5	7599	-1799
MARS2	0	-5	7599	-1799
ORAI3	0	-6	7599	-4457
MVB12A	0	-4	7599	167
FBXO44	0	-5	7599	-1799
MRFAP1	0	-4	7599	167
ST7-AS1	0	-5	7599	-1799
HTRA3	0	-5	7599	-1799
ORMDL1	0	-4	7599	167
ABCC12	0	-4	7599	167
OPN4	0	-4	7599	167
FOXQ1	0	-7	7599	-5677
FNIP1	0	-6	7599	-4457
IFT43	0	-6	7599	-4457
STX1B	0	-6	7599	-4457
HOGA1	0	-5	7599	-1799
TP53RK	0	-6	7599	-4457
MED8	0	-5	7599	-1799
KTI12	0	-6	7599	-4457
PLCD3	0	-7	7599	-5677
RPLP0P2	0	-6	7599	-4457
CHST14	0	-4	7599	167
GOLM2	0	-4	7599	167
GLCCI1	0	-6	7599	-4457
SLC52A3	0	-7	7599	-5677
HELQ	0	-5	7599	-1799
CYP2U1	0	-6	7599	-4457
MFSD3	0	-4	7599	167
FAM83F	0	-5	7599	-1799
BUD23	0	-6	7599	-4457
MAL2	0	-6	7599	-4457
CYGB	0	-4	7599	167
PGLYRP2	0	-6	7599	-4457
BTBD9	0	-5	7599	-1799
XKR4	0	-7	7599	-5677
C1QTNF3	0	-10	7599	-6862
C1QTNF5	0	-5	7599	-1799
C1QTNF6	0	-6	7599	-4457
ATG4A	0	-7	7599	-5677
FCRL1	0	-5	7599	-1799
FCRL3	0	-5	7599	-1799
GBP5	0	-7	7599	-5677
RNF166	0	-7	7599	-5677
OSR2	0	-5	7599	-1799
FOXP4	0	-7	7599	-5677
CMTM5	0	-3	7599	1397
PABIR1	0	-7	7599	-5677
ABHD15	0	-6	7599	-4457
TLCD1	0	-4	7599	167
IL22RA2	0	-6	7599	-4457
RAB39B	0	-5	7599	-1799
APOA5	0	-6	7599	-4457
LEAP2	0	-5	7599	-1799
SLC18B1	0	-4	7599	167
ACAP3	0	-6	7599	-4457
CATSPER1	0	-5	7599	-1799
DCD	0	-6	7599	-4457
TMC1	0	-7	7599	-5677
TRIM6	0	-5	7599	-1799
PSTK	0	-6	7599	-4457
ANAPC16	0	-4	7599	167
TMEM52B	0	-4	7599	167
NOPCHAP1	0	-6	7599	-4457
SLC15A4	0	-4	7599	167
TPH2	0	-6	7599	-4457
KRT74	0	-6	7599	-4457
H4-16	0	-6	7599	-4457
AEBP2	0	-6	7599	-4457
ANO4	0	-6	7599	-4457
ALKBH2	0	-5	7599	-1799
SPPL3	0	-5	7599	-1799
COX4I1P1	0	-5	7599	-1799
ISCA2	0	-7	7599	-5677
ACOT4	0	-6	7599	-4457
SLC24A4	0	-5	7599	-1799
NIPA1	0	-7	7599	-5677
CDYL2	0	-5	7599	-1799
HSF5	0	-6	7599	-4457
OVCA2	0	-5	7599	-1799
C17orf64	0	-5	7599	-1799
SPNS2	0	-4	7599	167
SNHG29	0	-4	7599	167
ZSWIM7	0	-4	7599	167
MICOS13	0	-4	7599	167
TRAPPC5	0	-6	7599	-4457
CPT1C	0	-6	7599	-4457
MFSD12	0	-7	7599	-5677
WTIP	0	-6	7599	-4457
DNAH14	0	-4	7599	167
ARL8A	0	-5	7599	-1799
SYT2	0	-6	7599	-4457
KLF17	0	-5	7599	-1799
IQGAP3	0	-4	7599	167
DRAM2	0	-4	7599	167
VSTM2L	0	-5	7599	-1799
FITM2	0	-6	7599	-4457
PROKR2	0	-7	7599	-5677
CHMP4B	0	-5	7599	-1799
TANGO2	0	-6	7599	-4457
ZNF280A	0	-4	7599	167
ANKRD54	0	-6	7599	-4457
MITD1	0	-3	7599	1397
CMPK2	0	-5	7599	-1799
CNTNAP5	0	-4	7599	167
RBM45	0	-6	7599	-4457
BBS5	0	-8	7599	-6328
ACVR1C	0	-6	7599	-4457
CD200R1	0	-6	7599	-4457
DCBLD2	0	-4	7599	167
TAMM41	0	-4	7599	167
SPATA4	0	-6	7599	-4457
EVC2	0	-5	7599	-1799
IL31RA	0	-4	7599	167
PRRC1	0	-4	7599	167
STARD4	0	-5	7599	-1799
C5orf24	0	-6	7599	-4457
RIPPLY2	0	-5	7599	-1799
CD109	0	-6	7599	-4457
RAET1E	0	-6	7599	-4457
TRIM50	0	-6	7599	-4457
MPLKIP	0	-5	7599	-1799
CCDC26	0	-5	7599	-1799
VPS37A	0	-7	7599	-5677
TMEM68	0	-4	7599	167
RALYL	0	-8	7599	-6328
HGSNAT	0	-6	7599	-4457
DBH-AS1	0	-6	7599	-4457
OTUD6A	0	-5	7599	-1799
FOXR2	0	-5	7599	-1799
PNCK	0	-6	7599	-4457
GPR119	0	-4	7599	167
RBMXL3	0	-6	7599	-4457
ASB9	0	-6	7599	-4457
MYL6B	0	-6	7599	-4457
S100A16	0	-6	7599	-4457
NEK7	0	-5	7599	-1799
GATA5	0	-6	7599	-4457
ZBTB46	0	-5	7599	-1799
CTCFL	0	-5	7599	-1799
SUN5	0	-5	7599	-1799
MACROD2	0	-6	7599	-4457
UBE2F	0	-6	7599	-4457
SRXN1	0	-4	7599	167
ROMO1	0	-7	7599	-5677
LINC00261	0	-6	7599	-4457
FAM83C-AS1	0	-6	7599	-4457
ISM1	0	-5	7599	-1799
STK35	0	-6	7599	-4457
DUSP19	0	-4	7599	167
SAMD8	0	-5	7599	-1799
LDLRAD3	0	-5	7599	-1799
OR51E1	0	-6	7599	-4457
LAYN	0	-6	7599	-4457
BCDIN3D	0	-4	7599	167
LINC00477	0	-4	7599	167
E2F7	0	-8	7599	-6328
LACC1	0	-4	7599	167
TTC7B	0	-6	7599	-4457
TERB2	0	-4	7599	167
DRAIC	0	-4	7599	167
C15orf61	0	-4	7599	167
MESP2	0	-5	7599	-1799
LINC00052	0	-5	7599	-1799
SLC38A8	0	-5	7599	-1799
ZFP90	0	-6	7599	-4457
CMTM2	0	-5	7599	-1799
DNAAF8	0	-4	7599	167
TEPSIN	0	-4	7599	167
RBFOX3	0	-4	7599	167
CD300LF	0	-5	7599	-1799
SLC47A2	0	-4	7599	167
CFAP52	0	-6	7599	-4457
PIK3R6	0	-5	7599	-1799
UNC45B	0	-6	7599	-4457
SLC25A52	0	-4	7599	167
APCDD1	0	-5	7599	-1799
ERVV-1	0	-4	7599	167
CILP2	0	-5	7599	-1799
CREB3L4	0	-5	7599	-1799
BROX	0	-4	7599	167
TLCD4	0	-4	7599	167
B3GALNT2	0	-6	7599	-4457
PM20D1	0	-6	7599	-4457
DCST1	0	-3	7599	1397
IL23R	0	-9	7599	-6677
CLDN19	0	-5	7599	-1799
SIK1	0	-5	7599	-1799
C22orf42	0	-4	7599	167
PRR34-AS1	0	-6	7599	-4457
TEKT4	0	-6	7599	-4457
SMYD1	0	-5	7599	-1799
COMMD1	0	-5	7599	-1799
CCNYL1	0	-4	7599	167
KLHL23	0	-5	7599	-1799
GPBAR1	0	-6	7599	-4457
LBX2-AS1	0	-6	7599	-4457
DPPA2	0	-6	7599	-4457
PPP4R2	0	-5	7599	-1799
IGSF11	0	-6	7599	-4457
TEX55	0	-6	7599	-4457
NIPAL1	0	-5	7599	-1799
MBLAC2	0	-5	7599	-1799
PLEKHG4B	0	-4	7599	167
BTNL9	0	-6	7599	-4457
SH3RF2	0	-6	7599	-4457
RNF145	0	-4	7599	167
KHDC3L	0	-5	7599	-1799
CCDC167	0	-6	7599	-4457
ABCA13	0	-6	7599	-4457
PEBP4	0	-6	7599	-4457
RDH10	0	-7	7599	-5677
ESCO2	0	-6	7599	-4457
C8orf48	0	-6	7599	-4457
AK8	0	-6	7599	-4457
TTC39B	0	-4	7599	167
FAM201A	0	-6	7599	-4457
CXorf65	0	-5	7599	-1799
ZDHHC15	0	-5	7599	-1799
H2BW1	0	-4	7599	167
TMTC2	0	-4	7599	167
TMEM30B	0	-4	7599	167
DNAAF4	0	-5	7599	-1799
OTUD7A	0	-5	7599	-1799
SPRED1	0	-5	7599	-1799
ITPRIPL2	0	-5	7599	-1799
SLFN5	0	-7	7599	-5677
SLC16A11	0	-6	7599	-4457
SPPL2C	0	-5	7599	-1799
IFNLR1	0	-6	7599	-4457
XIRP1	0	-5	7599	-1799
ADGRA3	0	-4	7599	167
RASSF6	0	-5	7599	-1799
TENT2	0	-6	7599	-4457
BHLHA15	0	-6	7599	-4457
BMPER	0	-6	7599	-4457
SLC30A8	0	-9	7599	-6677
COL22A1	0	-6	7599	-4457
IDO2	0	-7	7599	-5677
ARX	0	-5	7599	-1799
LINC00858	0	-4	7599	167
CLEC4C	0	-4	7599	167
DHX36	0	-5	7599	-1799
ADAMTS17	0	-5	7599	-1799
NLRP6	0	-4	7599	167
B3GNT6	0	-4	7599	167
AGO3	0	-5	7599	-1799
AGO4	0	-4	7599	167
SCAMP5	0	-4	7599	167
RILPL2	0	-5	7599	-1799
DTX3	0	-5	7599	-1799
METTL7B	0	-6	7599	-4457
RMST	0	-7	7599	-5677
UBR1	0	-5	7599	-1799
LDHD	0	-6	7599	-4457
ALG14	0	-7	7599	-5677
APLF	0	-4	7599	167
RPL22L1	0	-5	7599	-1799
MUC20	0	-6	7599	-4457
TVP23C	0	-4	7599	167
SLC39A11	0	-4	7599	167
TRIM65	0	-6	7599	-4457
HACD2	0	-4	7599	167
LINC00504	0	-7	7599	-5677
LINC01554	0	-5	7599	-1799
CT83	0	-5	7599	-1799
NRK	0	-4	7599	167
RPSAP52	0	-6	7599	-4457
CERS3	0	-6	7599	-4457
LVRN	0	-3	7599	1397
SAMD9L	0	-8	7599	-6328
LRRC55	0	-5	7599	-1799
STOX1	0	-4	7599	167
FAM241B	0	-4	7599	167
TPCN2	0	-7	7599	-5677
MPEG1	0	-7	7599	-5677
LTO1	0	-6	7599	-4457
OTUD1	0	-4	7599	167
ZEB1-AS1	0	-8	7599	-6328
REEP3	0	-5	7599	-1799
UCMA	0	-4	7599	167
NSUN6	0	-7	7599	-5677
ARL5B	0	-5	7599	-1799
LRRN4CL	0	-5	7599	-1799
HNRNPUL2	0	-6	7599	-4457
ZUP1	0	-5	7599	-1799
ARMC12	0	-5	7599	-1799
LEMD2	0	-7	7599	-5677
RBM24	0	-6	7599	-4457
PHACTR1	0	-7	7599	-5677
LINC00518	0	-5	7599	-1799
PRPS1L1	0	-4	7599	167
HOXA11-AS	0	-8	7599	-6328
JAZF1	0	-4	7599	167
DAGLB	0	-5	7599	-1799
CCZ1B	0	-5	7599	-1799
MTURN	0	-7	7599	-5677
CDHR3	0	-5	7599	-1799
ADGRG3	0	-5	7599	-1799
GPRC6A	0	-5	7599	-1799
LHFPL5	0	-7	7599	-5677
SCUBE3	0	-5	7599	-1799
ZSCAN23	0	-6	7599	-4457
CDC26	0	-4	7599	167
RNASEH1	0	-6	7599	-4457
LCLAT1	0	-4	7599	167
ANGPTL5	0	-7	7599	-5677
MCM9	0	-6	7599	-4457
MEIOB	0	-5	7599	-1799
LPCAT4	0	-4	7599	167
TMEM256	0	-4	7599	167
CALHM1	0	-6	7599	-4457
LINC01018	0	-4	7599	167
STEAP1B	0	-4	7599	167
NATD1	0	-6	7599	-4457
NUTM1	0	-8	7599	-6328
WDR72	0	-4	7599	167
KANK3	0	-5	7599	-1799
NEGR1	0	-4	7599	167
CCDC96	0	-6	7599	-4457
SNX33	0	-6	7599	-4457
SVIP	0	-6	7599	-4457
NCR3	0	-6	7599	-4457
NALCN	0	-6	7599	-4457
TAS2R50	0	-4	7599	167
NPAS4	0	-5	7599	-1799
HCA1	0	-4	7599	167
PIPSL	0	-4	7599	167
RNU12	0	-5	7599	-1799
ZNF311	0	-6	7599	-4457
MKX	0	-4	7599	167
SBF2-AS1	0	-5	7599	-1799
LINC00294	0	-7	7599	-5677
OTOGL	0	-6	7599	-4457
DPY19L2	0	-8	7599	-6328
LINC00485	0	-4	7599	167
MYO1H	0	-6	7599	-4457
LINC00641	0	-8	7599	-6328
PRTG	0	-4	7599	167
TERB1	0	-4	7599	167
PGP	0	-6	7599	-4457
FBXL19-AS1	0	-7	7599	-5677
LINC00324	0	-6	7599	-4457
KANSL1	0	-7	7599	-5677
LINC00482	0	-5	7599	-1799
METRNL	0	-7	7599	-5677
ACTL9	0	-4	7599	167
ZNF561-AS1	0	-3	7599	1397
LINC00663	0	-5	7599	-1799
NBPF15	0	-5	7599	-1799
RSPO1	0	-6	7599	-4457
EPHA10	0	-5	7599	-1799
C20orf204	0	-6	7599	-4457
MIR646HG	0	-6	7599	-4457
ALKAL2	0	-3	7599	1397
TUSC7	0	-6	7599	-4457
SLC9A9	0	-5	7599	-1799
EOGT	0	-7	7599	-5677
C3orf70	0	-5	7599	-1799
FRYL	0	-4	7599	167
DTWD2	0	-4	7599	167
C5orf64	0	-6	7599	-4457
LINC00491	0	-5	7599	-1799
HCG22	0	-5	7599	-1799
LINC00174	0	-4	7599	167
HOXA-AS2	0	-7	7599	-5677
SNHG15	0	-5	7599	-1799
WEE2-AS1	0	-5	7599	-1799
DLX6-AS1	0	-5	7599	-1799
SCARA5	0	-7	7599	-5677
DPY19L4	0	-4	7599	167
SCAI	0	-5	7599	-1799
FAM225A	0	-5	7599	-1799
CFAP47	0	-6	7599	-4457
P2RY8	0	-5	7599	-1799
VN1R5	0	-4	7599	167
BPIFA4P	0	-5	7599	-1799
C14orf39	0	-5	7599	-1799
H3C15	0	-6	7599	-4457
CHSY3	0	-5	7599	-1799
LINC00221	0	-5	7599	-1799
GPIHBP1	0	-6	7599	-4457
ANO9	0	-5	7599	-1799
FFAR4	0	-5	7599	-1799
ST8SIA6	0	-5	7599	-1799
CENATAC	0	-5	7599	-1799
ATP2B1-AS1	0	-6	7599	-4457
TMEM119	0	-5	7599	-1799
C1QTNF9	0	-6	7599	-4457
ZBTB8OS	0	-4	7599	167
LINC01139	0	-6	7599	-4457
TEX33	0	-6	7599	-4457
C2orf74	0	-6	7599	-4457
DPPA5	0	-5	7599	-1799
COL28A1	0	-4	7599	167
ABCB5	0	-4	7599	167
ZDHHC21	0	-4	7599	167
ACER2	0	-6	7599	-4457
NEXMIF	0	-5	7599	-1799
EZHIP	0	-7	7599	-5677
OTOG	0	-4	7599	167
FMN1	0	-4	7599	167
ATXN1L	0	-5	7599	-1799
OR2W3	0	-5	7599	-1799
MYBPHL	0	-5	7599	-1799
TGM6	0	-4	7599	167
NMRAL2P	0	-7	7599	-5677
SOWAHB	0	-6	7599	-4457
PFN3	0	-5	7599	-1799
IRGM	0	-5	7599	-1799
EYS	0	-7	7599	-5677
ZFP57	0	-5	7599	-1799
SEPTIN14	0	-5	7599	-1799
STRA8	0	-6	7599	-4457
NME9	0	-6	7599	-4457
CLEC18A	0	-5	7599	-1799
SKA2	0	-7	7599	-5677
MCRIP1	0	-4	7599	167
NPHP3-AS1	0	-6	7599	-4457
LINC00265	0	-7	7599	-5677
POLN	0	-6	7599	-4457
BMP8A	0	-5	7599	-1799
SBSN	0	-6	7599	-4457
FAM228B	0	-4	7599	167
LINC01116	0	-7	7599	-5677
CERKL	0	-3	7599	1397
C3orf62	0	-5	7599	-1799
ENHO	0	-6	7599	-4457
SLC27A1	0	-6	7599	-4457
RPL24P4	0	-4	7599	167
ZNF582-DT	0	-6	7599	-4457
SNHG5	0	-8	7599	-6328
C6orf120	0	-4	7599	167
TBPL2	0	-6	7599	-4457
PEDS1	0	-5	7599	-1799
TPTEP1	0	-8	7599	-6328
IFITM5	0	-4	7599	167
FAM99A	0	-5	7599	-1799
LINC00944	0	-5	7599	-1799
LINC01550	0	-6	7599	-4457
RTL1	0	-5	7599	-1799
TMIGD1	0	-7	7599	-5677
LINC00671	0	-6	7599	-4457
RPRML	0	-4	7599	167
BLOC1S3	0	-6	7599	-4457
C1QTNF12	0	-6	7599	-4457
HES5	0	-5	7599	-1799
SMIM1	0	-5	7599	-1799
GBP7	0	-7	7599	-5677
LYSMD1	0	-6	7599	-4457
HRNR	0	-4	7599	167
COA6	0	-4	7599	167
C5orf46	0	-5	7599	-1799
GFRAL	0	-6	7599	-4457
RBM12B	0	-4	7599	167
MAFA	0	-4	7599	167
MAP3K15	0	-5	7599	-1799
HELT	0	-4	7599	167
GDF6	0	-5	7599	-1799
OR1K1	0	-5	7599	-1799
BRCA1P1	0	-7	7599	-5677
LETR1	0	-6	7599	-4457
BCAR4	0	-5	7599	-1799
C17orf97	0	-4	7599	167
MED11	0	-5	7599	-1799
LINC00114	0	-5	7599	-1799
HAGLR	0	-6	7599	-4457
FSIP2	0	-8	7599	-6328
C4orf3	0	-4	7599	167
LINC01060	0	-4	7599	167
CASC15	0	-5	7599	-1799
LINC00242	0	-6	7599	-4457
LINC00997	0	-5	7599	-1799
GASAL1	0	-6	7599	-4457
SAMD12	0	-5	7599	-1799
LINC01235	0	-5	7599	-1799
ZNF674-AS1	0	-6	7599	-4457
LDLRAD2	0	-5	7599	-1799
SOHLH1	0	-6	7599	-4457
IGLON5	0	-5	7599	-1799
CUEDC1	0	-5	7599	-1799
MIRLET7F1	0	-3	7599	1397
MIRLET7I	0	-6	7599	-4457
MIR105-1	0	-7	7599	-5677
MIR105-2	0	-7	7599	-5677
MIR10A	0	-7	7599	-5677
MIR122	0	-18	7599	-7424
MIR124-2	0	-5	7599	-1799
MIR124-3	0	-12	7599	-7130
MIR130A	0	-8	7599	-6328
MIR130B	0	-9	7599	-6677
MIR133A2	0	-4	7599	167
MIR134	0	-12	7599	-7130
MIR152	0	-10	7599	-6862
MIR153-1	0	-6	7599	-4457
MIR153-2	0	-6	7599	-4457
MIR154	0	-7	7599	-5677
MIR16-2	0	-8	7599	-6328
MIR181B1	0	-5	7599	-1799
MIR184	0	-7	7599	-5677
MIR191	0	-7	7599	-5677
MIR192	0	-11	7599	-7008
MIR194-1	0	-4	7599	167
MIR198	0	-5	7599	-1799
MIR199A2	0	-7	7599	-5677
MIR19B2	0	-6	7599	-4457
MIR200B	0	-14	7599	-7281
MIR211	0	-8	7599	-6328
MIR218-1	0	-6	7599	-4457
MIR218-2	0	-7	7599	-5677
MIR26B	0	-6	7599	-4457
MIR299	0	-7	7599	-5677
MIR29B2	0	-6	7599	-4457
MIR302A	0	-8	7599	-6328
MIR30B	0	-10	7599	-6862
MIR30D	0	-9	7599	-6677
MIR7-2	0	-5	7599	-1799
MIR7-3	0	-5	7599	-1799
MIR9-2	0	-9	7599	-6677
MIR9-3	0	-4	7599	167
MIR95	0	-6	7599	-4457
HCG18	0	-6	7599	-4457
ASTL	0	-5	7599	-1799
LINC00857	0	-5	7599	-1799
ALG11	0	-4	7599	167
LINC02893	0	-5	7599	-1799
EIF2AK4	0	-6	7599	-4457
UNC13C	0	-5	7599	-1799
PLIN5	0	-6	7599	-4457
ZYG11A	0	-4	7599	167
H3-7	0	-6	7599	-4457
TRIM67	0	-5	7599	-1799
CAPN14	0	-5	7599	-1799
CALHM6	0	-5	7599	-1799
LINC02487	0	-7	7599	-5677
RTL8B	0	-4	7599	167
GALNTL6	0	-4	7599	167
MIR133B	0	-9	7599	-6677
MIR148B	0	-10	7599	-6862
MIR302B	0	-6	7599	-4457
MIR302C	0	-5	7599	-1799
MIR323A	0	-5	7599	-1799
MIR326	0	-9	7599	-6677
MIR331	0	-6	7599	-4457
MIR337	0	-8	7599	-6328
MIR346	0	-6	7599	-4457
MIR367	0	-6	7599	-4457
MIR370	0	-9	7599	-6677
MIR371A	0	-5	7599	-1799
MIR196B	0	-8	7599	-6328
CBWD3	0	-6	7599	-4457
KPRP	0	-5	7599	-1799
LRRC18	0	-5	7599	-1799
TRIM72	0	-5	7599	-1799
MIR361	0	-9	7599	-6677
MIR376A1	0	-6	7599	-4457
MIR379	0	-5	7599	-1799
MIR422A	0	-5	7599	-1799
TYMSOS	0	-6	7599	-4457
DUXAP10	0	-7	7599	-5677
PEF1	0	-4	7599	167
JPX	0	-4	7599	167
MIR448	0	-7	7599	-5677
MIR362	0	-6	7599	-4457
MIR20B	0	-7	7599	-5677
MIR433	0	-6	7599	-4457
MIR329-1	0	-5	7599	-1799
MIR451A	0	-12	7599	-7130
MIR488	0	-5	7599	-1799
MIR489	0	-6	7599	-4457
MIR492	0	-4	7599	167
MIR493	0	-6	7599	-4457
MIR432	0	-6	7599	-4457
MIR496	0	-5	7599	-1799
